model,delta,loss_mse_vs_ref,n_shifted_gates,value_Mz,ref_Mz,value_XX_bond_avg,ref_XX_bond_avg,value_YY_bond_avg,ref_YY_bond_avg,value_ZZ_bond_avg,ref_ZZ_bond_avg,value_E_bond,ref_E_bond
heisenberg,1.1965290749487107,0.0021338967165987063,60.0,0.6536125586406407,0.7169876017330581,-3.3771342794810426e-05,-0.012074758238173989,-0.0002011634965267005,-0.006957070082509616,0.4649986254505812,0.5109487851385262,0.46476369061125966,0.49191695681784253
ising,1.1965290749487107,0.0001437858823529409,20.0,0.8952,0.8996400000000001,-2.2616773877344423e-35,-6.219055028315628e-20,-7.243272243874051e-35,-5.28725821232346e-20,0.784,0.791,0.784,0.791
heisenberg,1.2645778025155154,0.004558518166458763,60.0,0.6313924594936123,0.7169876017330581,-0.0002955989094503374,-0.012074758238173989,-0.003941841136547791,-0.006957070082509616,0.41848562382469345,0.5109487851385262,0.4142481837786953,0.49191695681784253
ising,1.2645778025155154,8.665647058823561e-05,20.0,0.898,0.8996400000000001,-3.8092014552139324e-19,-6.219055028315628e-20,-3.8092014552139324e-19,-5.28725821232346e-20,0.7805,0.791,0.7805,0.791
heisenberg,1.336490193188254,0.0026205807831302945,60.0,0.647549542346473,0.7169876017330581,-0.0004939889061127818,-0.012074758238173989,-0.008096723876170962,-0.006957070082509616,0.4436461033694095,0.5109487851385262,0.4350553905871258,0.49191695681784253
ising,1.336490193188254,0.00017710352941176423,20.0,0.8959999999999999,0.8996400000000001,-1.5334147906152241e-34,-6.219055028315628e-20,5.315161761894911e-35,-5.28725821232346e-20,0.788,0.791,0.788,0.791
heisenberg,1.4124859608114548,0.001380528453727244,60.0,0.6722223510629627,0.7169876017330581,-0.0051653655427651175,-0.012074758238173989,-0.01616497257259568,-0.006957070082509616,0.4713361751809103,0.5109487851385262,0.45000583706554953,0.49191695681784253
ising,1.4124859608114548,0.00018717411764705884,20.0,0.8924,0.8996400000000001,-5.943869343768052e-35,-6.219055028315628e-20,-4.460480636344128e-35,-5.28725821232346e-20,0.7765,0.791,0.7765,0.791
heisenberg,1.4927972951665573,0.0024147249745591856,60.0,0.6567065257056154,0.7169876017330581,-0.008364698609700603,-0.012074758238173989,-0.02435979505252,-0.006957070082509616,0.4472504002277314,0.5109487851385262,0.4145259065655108,0.49191695681784253
ising,1.4927972951665573,6.500941176470491e-05,20.0,0.9016,0.8996400000000001,2.623546547383109e-35,-6.219055028315628e-20,-2.623546547383109e-35,-5.28725821232346e-20,0.7949999999999999,0.791,0.7949999999999999,0.791
heisenberg,1.577669571381064,0.002485173992362465,60.0,0.6516174797978117,0.7169876017330581,-0.007423430371628413,-0.012074758238173989,-0.021087910412866576,-0.006957070082509616,0.44328707087443203,0.5109487851385262,0.41477573008993707,0.49191695681784253
ising,1.577669571381064,0.000137244705882354,20.0,0.8931999999999999,0.8996400000000001,-4.701918129198794e-35,-6.219055028315628e-20,4.701918129198794e-35,-5.28725821232346e-20,0.7749999999999999,0.791,0.7749999999999999,0.791
heisenberg,1.667362099622907,0.0010041463102213692,60.0,0.6716944545301263,0.7169876017330581,-0.00511893642721643,-0.012074758238173989,-0.017654097598270645,-0.006957070082509616,0.47685531429725275,0.5109487851385262,0.45408228027176567,0.49191695681784253
ising,1.667362099622907,0.00022397411764705886,20.0,0.8924000000000001,0.8996400000000001,-9.433124364910236e-36,-6.219055028315628e-20,9.433124364910236e-36,-5.28725821232346e-20,0.776,0.791,0.776,0.791
heisenberg,1.7621489173704834,0.0010380625076545009,60.0,0.67252913098028,0.7169876017330581,-0.001973236286267366,-0.012074758238173989,-0.012148088017521838,-0.006957070082509616,0.4716330744486188,0.5109487851385262,0.4575117501448296,0.49191695681784253
ising,1.7621489173704834,0.0002796447058823523,20.0,0.9084,0.8996400000000001,5.457986569245911e-35,-6.219055028315628e-20,-5.457986569245911e-35,-5.28725821232346e-20,0.8055000000000001,0.791,0.8055000000000001,0.791
heisenberg,1.8623196266790718,0.0012730941814294927,60.0,0.6724438105326566,0.7169876017330581,-0.0019152693678206026,-0.012074758238173989,-0.013143745847016093,-0.006957070082509616,0.4626933464484108,0.5109487851385262,0.4476343312335741,0.49191695681784253
ising,1.8623196266790718,0.0001235035294117647,20.0,0.9052,0.8996400000000001,-3.240849268571222e-37,-6.219055028315628e-20,3.240849268571222e-37,-5.28725821232346e-20,0.8085,0.791,0.8085,0.791
heisenberg,1.9681802790016327,0.0006731804617461516,60.0,0.6870909469982387,0.7169876017330581,-0.0018541543351955215,-0.012074758238173989,-0.010634663403291219,-0.006957070082509616,0.47808626795941234,0.5109487851385262,0.4655974502209256,0.49191695681784253
ising,1.9681802790016327,7.823294117647041e-05,20.0,0.9008,0.8996400000000001,6.747764137438516e-20,-6.219055028315628e-20,6.747764137438503e-20,-5.28725821232346e-20,0.7895000000000001,0.791,0.7895000000000001,0.791
heisenberg,2.080054310267486,0.00016649947275205134,60.0,0.7068944462635939,0.7169876017330581,-0.009797968825600644,-0.012074758238173989,-0.005819345331704276,-0.006957070082509616,0.49991970750181425,0.5109487851385262,0.4843023933445093,0.49191695681784253
ising,2.080054310267486,0.00039748000000000046,20.0,0.9099999999999999,0.8996400000000001,-1.3120166212891726e-33,-6.219055028315628e-20,3.0315983921438788e-33,-5.28725821232346e-20,0.818,0.791,0.818,0.791
heisenberg,2.198283529075721,0.00020600855579698378,60.0,0.6994631555228585,0.7169876017330581,-0.011309659879570728,-0.012074758238173989,-0.006385187993823363,-0.006957070082509616,0.49227168308056507,0.5109487851385262,0.474576835207171,0.49191695681784253
ising,2.198283529075721,0.00014627999999999871,20.0,0.908,0.8996400000000001,5.726395874700782e-20,-6.219055028315628e-20,5.726395874700799e-20,-5.28725821232346e-20,0.8079999999999999,0.791,0.8079999999999999,0.791
heisenberg,2.3232291610226077,0.00020835103091109496,60.0,0.7248775430685936,0.7169876017330581,-0.009969750599365723,-0.012074758238173989,-0.008330665067695359,-0.006957070082509616,0.532875249461663,0.5109487851385262,0.5145748337946019,0.49191695681784253
ising,2.3232291610226077,2.802117647058844e-05,20.0,0.898,0.8996400000000001,-2.448237723814684e-35,-6.219055028315628e-20,2.448237723814684e-35,-5.28725821232346e-20,0.7895,0.791,0.7895,0.791
heisenberg,2.4552729523537717,0.00017253628476068754,60.0,0.718110991147297,0.7169876017330581,-0.010683502410017254,-0.012074758238173989,-0.007792468337064523,-0.006957070082509616,0.499907712026416,0.5109487851385262,0.4814317412793342,0.49191695681784253
ising,2.4552729523537717,0.00019950352941176507,20.0,0.8892,0.8996400000000001,1.9885920180474472e-35,-6.219055028315628e-20,-1.9885920180474472e-35,-5.28725821232346e-20,0.7695,0.791,0.7695,0.791
heisenberg,2.594818336313024,0.0006311176865821433,60.0,0.7245412700247836,0.7169876017330581,-0.0055723835324527835,-0.012074758238173989,-0.001986080910291206,-0.006957070082509616,0.49634271006424696,0.5109487851385262,0.48878424562150297,0.49191695681784253
ising,2.594818336313024,7.315058823529378e-05,20.0,0.8992000000000001,0.8996400000000001,-2.324037742721977e-35,-6.219055028315628e-20,8.922317393721486e-35,-5.28725821232346e-20,0.7875,0.791,0.7875,0.791
heisenberg,2.7422916657515284,0.0021530449348020836,60.0,0.7355999566100414,0.7169876017330581,-9.674555524853213e-08,-0.012074758238173989,1.1900136991898836e-08,-0.006957070082509616,0.5140001355920877,0.5109487851385262,0.5140000507466694,0.49191695681784253
ising,2.7422916657515284,0.00010077411764705853,20.0,0.9032,0.8996400000000001,3.7027004447257875e-35,-6.219055028315628e-20,-3.7027004447257875e-35,-5.28725821232346e-20,0.8,0.791,0.8,0.791
heisenberg,2.898143515763133,0.0013191645239334024,60.0,0.7282814445857887,0.7169876017330581,-0.005294603024945788,-0.012074758238173989,-0.0018924723429383295,-0.006957070082509616,0.4899725220533891,0.5109487851385262,0.482785446685505,0.49191695681784253
ising,2.898143515763133,0.00017108000000000054,20.0,0.8939999999999999,0.8996400000000001,-2.1907501429625466e-19,-6.219055028315628e-20,-2.1907501429625466e-19,-5.28725821232346e-20,0.788,0.791,0.788,0.791
heisenberg,3.062850060325979,0.00040117706349546226,60.0,0.7353571849266007,0.7169876017330581,-0.007407944198913668,-0.012074758238173989,-0.007218741862633685,-0.006957070082509616,0.5420871262900957,0.5109487851385262,0.5274604402285483,0.49191695681784253
ising,3.062850060325979,0.00023075058823529467,20.0,0.9039999999999999,0.8996400000000001,7.724394379937475e-20,-6.219055028315628e-20,7.724394379937466e-20,-5.28725821232346e-20,0.809,0.791,0.809,0.791
heisenberg,3.2369145271562694,5.8105528035335136e-05,60.0,0.7123346606622705,0.7169876017330581,-0.010798318674336973,-0.012074758238173989,-0.006694148707920641,-0.006957070082509616,0.5123510434368617,0.5109487851385262,0.49485857605460404,0.49191695681784253
ising,3.2369145271562694,0.0005768682352941164,20.0,0.8928,0.8996400000000001,-4.408226188445672e-22,-6.219055028315628e-20,-4.408226188446878e-22,-5.28725821232346e-20,0.7705,0.791,0.7705,0.791
heisenberg,3.420868735219366,5.94861959350648e-05,60.0,0.7146523900236023,0.7169876017330581,-0.00936186201037743,-0.012074758238173989,-0.006884596562475077,-0.006957070082509616,0.518203745941219,0.5109487851385262,0.5019572873683664,0.49191695681784253
ising,3.420868735219366,0.00018646823529411784,20.0,0.89,0.8996400000000001,-1.6424703518276437e-19,-6.219055028315628e-20,-1.6424703518276437e-19,-5.28725821232346e-20,0.7705,0.791,0.7705,0.791
heisenberg,3.6152747195956465,0.0006107905159540283,60.0,0.6841295175676709,0.7169876017330581,-0.0016235730732733632,-0.012074758238173989,-0.005333678655405297,-0.006957070082509616,0.48363075262779964,0.5109487851385262,0.47667350089912097,0.49191695681784253
ising,3.6152747195956465,5.413882352941165e-05,20.0,0.9,0.8996400000000001,1.5539083260171215e-19,-6.219055028315628e-20,1.55390832601712e-19,-5.28725821232346e-20,0.7975000000000001,0.791,0.7975000000000001,0.791
heisenberg,3.820726448665623,0.0007089111840887093,60.0,0.6819681318683768,0.7169876017330581,-0.009743308838688057,-0.012074758238173989,-0.01382124018307773,-0.006957070082509616,0.4867651930603928,0.5109487851385262,0.463200644038627,0.49191695681784253
ising,3.820726448665623,0.00020133882352941205,20.0,0.8968,0.8996400000000001,-4.971541744530111e-35,-6.219055028315628e-20,4.2984448276783447e-35,-5.28725821232346e-20,0.777,0.791,0.777,0.791
heisenberg,4.037851638860895,0.0013824142858689372,60.0,0.66919563894241,0.7169876017330581,-0.002315621997604492,-0.012074758238173989,-0.015883363531152512,-0.006957070082509616,0.4675911721502983,0.5109487851385262,0.4493921866215413,0.49191695681784253
ising,4.037851638860895,0.00010077411764705703,20.0,0.9044000000000001,0.8996400000000001,-1.3179348754634759e-21,-6.219055028315628e-20,-1.3179348754635722e-21,-5.28725821232346e-20,0.7950000000000002,0.791,0.7950000000000002,0.791
heisenberg,4.267313672525386,0.002981552010420076,60.0,0.6448217457997586,0.7169876017330581,-6.0225914737210186e-05,-0.012074758238173989,-0.0007920396811762451,-0.006957070082509616,0.4410011443554398,0.5109487851385262,0.44014887875952635,0.49191695681784253
ising,4.267313672525386,0.0001552211764705876,20.0,0.906,0.8996400000000001,9.206592411740877e-20,-6.219055028315628e-20,9.206592411740888e-20,-5.28725821232346e-20,0.8045,0.791,0.8045,0.791
heisenberg,4.509813624746718,0.0020320088402463353,60.0,0.6589298625480999,0.7169876017330581,-0.0007420132832993425,-0.012074758238173989,-0.011032584323887127,-0.006957070082509616,0.4508743514180589,0.5109487851385262,0.43909975381087246,0.49191695681784253
ising,4.509813624746718,0.00011051529411764782,20.0,0.8947999999999998,0.8996400000000001,8.028529848849708e-36,-6.219055028315628e-20,-3.9305665442915464e-36,-5.28725821232346e-20,0.788,0.791,0.788,0.791
heisenberg,4.766092405350053,0.0005321154443018805,60.0,0.6827427988593542,0.7169876017330581,-0.007528210213822336,-0.012074758238173989,-0.01597130879470867,-0.006957070082509616,0.491280314676378,0.5109487851385262,0.467780795667847,0.49191695681784253
ising,4.766092405350053,0.00012138588235294124,20.0,0.8996000000000001,0.8996400000000001,5.15601398529731e-35,-6.219055028315628e-20,-5.15601398529731e-35,-5.28725821232346e-20,0.796,0.791,0.796,0.791
heisenberg,5.036933022599099,0.00021027613190508662,60.0,0.6992758728527387,0.7169876017330581,0.0002909710656490744,-0.012074758238173989,-0.010954208368587327,-0.006957070082509616,0.49865666574629736,0.5109487851385262,0.4879934284433591,0.49191695681784253
ising,5.036933022599099,0.00021423294117646816,20.0,0.8924000000000001,0.8996400000000001,-6.064410659498146e-35,-6.219055028315628e-20,6.064410659498146e-35,-5.28725821232346e-20,0.7775000000000002,0.791,0.7775000000000002,0.791
heisenberg,5.32316297552029,0.0001283742825401776,60.0,0.7115097833709895,0.7169876017330581,-0.009027943939337865,-0.012074758238173989,-0.0058517492305157435,-0.006957070082509616,0.5056729030441813,0.5109487851385262,0.49079320987432773,0.49191695681784253
ising,5.32316297552029,9.588000000000038e-05,20.0,0.8976,0.8996400000000001,-7.634119881653505e-36,-6.219055028315628e-20,7.634119881653505e-36,-5.28725821232346e-20,0.7835,0.791,0.7835,0.791
heisenberg,5.625656782159669,0.0005194019224027909,60.0,0.7368468155821178,0.7169876017330581,-0.007243905851923231,-0.012074758238173989,-0.0028438559525840465,-0.006957070082509616,0.5228407036176406,0.5109487851385262,0.5127529418131332,0.49191695681784253
ising,5.625656782159669,2.971529411764671e-05,20.0,0.8956,0.8996400000000001,-1.4231559516751968e-19,-6.219055028315628e-20,-1.4231559516751973e-19,-5.28725821232346e-20,0.7845000000000001,0.791,0.7845000000000001,0.791
heisenberg,5.945338651496844,0.002256608535893087,60.0,0.7089263914594813,0.7169876017330581,-0.000992213602646729,-0.012074758238173989,-0.00027662231361403754,-0.006957070082509616,0.46839334346023154,0.5109487851385262,0.4671245075439708,0.49191695681784253
ising,5.945338651496844,2.1997647058823504e-05,20.0,0.9012,0.8996400000000001,5.241993428713416e-35,-6.219055028315628e-20,-5.241993428713416e-35,-5.28725821232346e-20,0.7885000000000001,0.791,0.7885000000000001,0.791
heisenberg,6.283185307179589,7.652510728201215e-05,60.0,0.7240485470076524,0.7169876017330581,-0.01193037424279482,-0.012074758238173989,-0.00807708030256597,-0.006957070082509616,0.5182653214876998,0.5109487851385262,0.498257866942339,0.49191695681784253
ising,6.283185307179589,0.0004363976470588229,20.0,0.8984,0.8996400000000001,1.4374198115829543e-19,-6.219055028315628e-20,1.4374198115829536e-19,-5.28725821232346e-20,0.7875,0.791,0.7875,0.791
